player_code,web_name,pos,apps,mins,hits,mean_actions,total_actions,hit_rate,actions_p90,defcon_pts,defcon_p90
472769,O'Reilly,DEF,34,2643,5,5.705882352941177,194.0,0.14705882352941177,6.606129398410896,10,0.340522133938706
577669,Sadiki,MID,33,2891,4,7.515151515151516,248.0,0.12121212121212122,7.7205119335869945,8,0.24904877205119338
158534,Walker-Peters,DEF,23,1378,4,5.043478260869565,116.0,0.17391304347826086,7.576197387518142,8,0.5224963715529753
244954,Pau,DEF,21,1673,4,6.619047619047619,139.0,0.19047619047619047,7.477585176329947,8,0.4303646144650329
207283,Jensen,MID,36,2239,4,6.111111111111111,220.0,0.1111111111111111,8.84323358642251,8,0.32157213041536403
208706,Bruno G.,MID,29,2456,4,8.482758620689655,246.0,0.13793103448275862,9.014657980456027,8,0.2931596091205212
216051,Dalot,DEF,34,2609,4,5.911764705882353,201.0,0.11764705882352941,6.93369106937524,8,0.2759678037562285
195546,Buendía,MID,36,1753,4,5.444444444444445,196.0,0.1111111111111111,10.062749572162009,8,0.4107244723331432
206915,C.Jones,MID,34,1923,4,6.970588235294118,237.0,0.11764705882352941,11.09204368174727,8,0.374414976599064
243016,Mac Allister,MID,37,2654,4,6.1891891891891895,229.0,0.10810810810810811,7.765636774679729,8,0.2712886209495102
544877,Kerkez,DEF,34,2251,4,4.705882352941177,160.0,0.11764705882352941,6.39715681919147,8,0.3198578409595735
152551,Lerma,MID,31,1722,4,7.096774193548387,220.0,0.12903225806451613,11.498257839721255,8,0.4181184668989547
169528,Robinson,DEF,22,1487,4,6.2272727272727275,137.0,0.18181818181818182,8.291862811028917,8,0.484196368527236
500040,Mosquera,DEF,20,986,4,5.4,108.0,0.2,9.858012170385395,8,0.7302231237322515
167887,Laurent,MID,33,1752,4,5.636363636363637,186.0,0.12121212121212122,9.554794520547945,8,0.4109589041095891
487676,Hume,DEF,38,3032,4,6.052631578947368,230.0,0.10526315789473684,6.827176781002638,8,0.23746701846965698
503714,Ugochukwu,MID,35,2330,4,6.114285714285714,214.0,0.11428571428571428,8.266094420600858,8,0.30901287553648066
535301,Baleba,MID,31,1646,4,6.741935483870968,209.0,0.12903225806451613,11.427703523693804,8,0.4374240583232078
482442,P.M.Sarr,MID,26,1388,4,7.038461538461538,183.0,0.15384615384615385,11.86599423631124,8,0.5187319884726225
493125,Dragusin,DEF,10,515,4,7.5,75.0,0.4,13.106796116504855,8,1.3980582524271845
248056,Tanaka,MID,28,1307,4,5.25,147.0,0.14285714285714285,10.122417750573833,8,0.5508798775822494
432422,Tonali,MID,35,2534,4,7.3428571428571425,257.0,0.11428571428571428,9.127861089187057,8,0.2841357537490134
221820,Martinez,DEF,18,1229,4,5.833333333333333,105.0,0.2222222222222222,7.689178193653377,8,0.5858421480878764
208912,Worrall,DEF,11,496,4,7.0,77.0,0.36363636363636365,13.971774193548388,8,1.4516129032258065
231416,F.Kadıoğlu,DEF,37,3130,4,5.405405405405405,200.0,0.10810810810810811,5.7507987220447285,8,0.23003194888178913
232112,Ugarte,MID,22,876,4,6.454545454545454,142.0,0.18181818181818182,14.589041095890412,8,0.8219178082191781
427637,Aaronson,MID,37,2449,3,5.837837837837838,216.0,0.08108108108108109,7.937933850551245,6,0.22049816251531237
620487,Milosavljević,DEF,7,367,3,6.0,42.0,0.42857142857142855,10.299727520435969,6,1.471389645776567
56979,Henderson,MID,32,1911,3,5.71875,183.0,0.09375,8.618524332810047,6,0.28257456828885397
247955,Geertruida,DEF,28,1681,3,4.607142857142857,129.0,0.10714285714285714,6.906603212373588,6,0.3212373587150506
231065,Pinnock,DEF,4,318,3,11.5,46.0,0.75,13.018867924528303,6,1.6981132075471699
77794,Trippier,DEF,21,1586,3,5.285714285714286,111.0,0.14285714285714285,6.298865069356872,6,0.34047919293820933
480455,Branthwaite,DEF,10,678,3,6.7,67.0,0.3,8.893805309734514,6,0.7964601769911505
159506,Aina,DEF,18,1587,3,8.333333333333334,150.0,0.16666666666666666,8.506616257088847,6,0.3402646502835539
166477,Castagne,DEF,30,1838,3,5.366666666666666,161.0,0.1,7.883569096844397,6,0.29379760609358
523705,Tchatchoua,DEF,31,1834,3,4.258064516129032,132.0,0.0967741935483871,6.4776444929116686,6,0.2944383860414395
551483,A.Jimenez,DEF,31,2315,3,5.193548387096774,161.0,0.0967741935483871,6.259179265658747,6,0.23326133909287258
101178,Ward-Prowse,MID,18,1092,3,6.055555555555555,109.0,0.16666666666666666,8.983516483516484,6,0.4945054945054945
101188,Digne,DEF,31,1842,3,4.419354838709677,137.0,0.0967741935483871,6.6938110749185675,6,0.2931596091205212
596777,Dorgu,DEF,26,1440,3,4.615384615384615,120.0,0.11538461538461539,7.5,6,0.375
111478,Veltman,DEF,24,1047,3,4.625,111.0,0.125,9.541547277936964,6,0.5157593123209169
564940,S.Magassa,MID,22,971,3,5.7727272727272725,127.0,0.13636363636363635,11.771369721936148,6,0.5561277033985581
226944,Kamara,MID,18,1410,3,8.277777777777779,149.0,0.16666666666666666,9.51063829787234,6,0.3829787234042553
232859,Spence,DEF,30,2049,3,4.666666666666667,140.0,0.1,6.149341142020498,6,0.2635431918008785
230001,Mazraoui,DEF,20,977,3,5.3,106.0,0.15,9.764585465711361,6,0.5527123848515865
199796,Cash,DEF,35,3016,3,5.9714285714285715,209.0,0.08571428571428572,6.236737400530504,6,0.17904509283819628
493362,Xavi,MID,28,1747,3,5.321428571428571,149.0,0.10714285714285714,7.676016027475672,6,0.30910131654264456
482609,Gusto,DEF,34,2255,3,4.588235294117647,156.0,0.08823529411764706,6.226164079822616,6,0.23946784922394676
212314,Lukić,MID,26,1730,3,7.038461538461538,183.0,0.11538461538461539,9.520231213872833,6,0.31213872832369943
209244,Foden,MID,33,2078,3,4.848484848484849,160.0,0.09090909090909091,6.929740134744947,6,0.2598652550529355
477424,Gvardiol,DEF,18,1370,3,6.611111111111111,119.0,0.16666666666666666,7.817518248175183,6,0.39416058394160586
201658,Tavernier,MID,34,2732,3,7.382352941176471,251.0,0.08823529411764706,8.268667642752563,6,0.19765739385065886
437730,Semenyo,MID,37,3200,3,6.378378378378378,236.0,0.08108108108108109,6.637499999999999,6,0.16874999999999998
433312,Munetsi,MID,13,872,3,6.153846153846154,80.0,0.23076923076923078,8.256880733944955,6,0.6192660550458716
441302,Maatsen,DEF,30,1590,3,4.666666666666667,140.0,0.1,7.924528301886792,6,0.33962264150943394
